code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC11050229,Kit compresor frío industrial,IVECO,STRALIS,Cursor 8 (Euro 5 / EEV) | F2B E3681C | F2B E3681B | F2B E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.790,any,"Poly-V 8K A Ø137
3.258 rpm","Poly-V 8K A Ø137
3.258 rpm",N-E,2004,,TM 21 / QP 21
KC11070240,Kit compresor frío industrial,IVECO,STRALIS,Cursor 8 (Euro 5 / EEV) | F2B E3681C | F2B E3681B | F2B E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.790,any,"Poly-V 6K A Ø95 4.699 rpm / Poly-V K Ø115
3.882 rpm",,N,2004,,CR150 | CR90
KC11070241,Kit compresor frío industrial,IVECO,STRALIS,Cursor 10  (Euro 5 / EEV) | F3A E3681D | F3A E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.300,any,,"Poly-V 8K A Ø145
2.809 rpm",#¿NOMBRE?,2004,,TK-315
KC11080242,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,11/2011,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11080242,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,08/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11080242,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A (Euro 6) | F1CFL411F*A (Euro 6),2014,,2024,,,,Yes,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,08/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11090243,Kit compresor frío industrial,IVECO,STRALIS,Cursor 10  (Euro 5 / EEV) | F3A E3681D | F3A E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.300,any,"Poly-V 6PK Ø98
5.383 rpm / Poly-V 6PK Ø118 4.471 rpm",,N,2004,,CS150 | CS90
KC11110250,Kit compresor frío industrial,IVECO,STRALIS,Cursor 10  (Euro 5 / EEV) | F3A E3681D | F3A E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.300,any,,"Poly-V 6K A Ø145
2.809 rpm",#¿NOMBRE?,2004,,TK-312
KC11120253,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø150
3.048 rpm",#¿NOMBRE?,11/2011,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12050272,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481D (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.998,any,"Poly-V Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,11/2011,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12060274,Kit compresor frío industrial,IVECO,STRALIS,Cursor 8 (Euro 5 / EEV) | F2B E3681C | F2B E3681B | F2B E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.790,any,,"Poly-V 8K A Ø145
3.720 rpm",#¿NOMBRE?,2004,,TK-312
KC12070285,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø150
3.048 rpm",#¿NOMBRE?,11/2011,,TM 08 / QP 08 | UP 90
KC12070287,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.998,any,,"1A Ø140
4.250 rpm",#¿NOMBRE?,11/2011,,CS90
KC12070287,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø140
4.250 rpm",#¿NOMBRE?,08/2014,,CS90
KC12070287,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A (Euro 6) | F1CFL411F*A / F1CGL411F*A (Euro 6),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø140
4.250 rpm",#¿NOMBRE?,08/2014,,CS90
KC12090289,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø140
4.650 rpm",#¿NOMBRE?,11/2011,,CS90
KC12110296,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611A,2013,2016,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 6K A Ø145
2.760 rpm",,N,01/2013,01/2016,CR2318
KC12120301,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611A,2013,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,,"Poly-V 8K A Ø145
3.012 rpm",#¿NOMBRE?,2013,,TK-315
KC12120302,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611A,2013,2016,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 6K A Ø95 4.700 rpm / Poly-V K Ø115
3.880 rpm",,N,01/2013,01/2016,CS150 | CS90
KC12120304,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611A,2013,2016,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 8K A Ø137
3.260 rpm",,N,01/2013,01/2016,TM 21 / QP 21
KC13020307,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,01/2011,,CR2318 | CR2323
KC13020307,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,10/2006,,CR2318 | CR2323
KC13020307,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 6.728,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,2014,,CR2318 | CR2323
KC13020308,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611A,2013,2016,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 7K A Ø145
3.012 rpm",,N,01/2013,01/2016,CR2323
KC13020314,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,01/2011,,TM 21 / QP 21
KC13020314,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,2014,09/2019,TM 21 / QP 21
KC13020314,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,10/2006,,TM 21 / QP 21
KC13020314,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI B/C) - CNG,2015,2019,2019,,,,Yes,,,not,,,,,,,,,,,,,,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,2015,09/2019,TM 21 / QP 21
KC13020314,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*N (Euro 6D Temp) | F4AFE611E*N (Euro 6D Temp) | F4AFE611C*N (Euro 6D Temp) | F4AFE611D*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,09/2019,,TM 21 / QP 21
KC13030317,Kit compresor frío industrial,IVECO,DAILY 3.0 Natural Power,F1CE0441 EEV,2011,,2011,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,11/2011,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC13030317,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFA401A*A (CNG) | F1CFA401A*B (NPW),2014,,2024,,,,Yes,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,09/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC13050328,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,11/2011,,TM 21 / QP 21
KC13050328,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,09/2014,,TM 21 / QP 21
KC13050328,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A (Euro 6) | F1CFL411F*A / F1CGL411F*A (Euro 6),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,,"1A Ø150
3.220 rpm",#¿NOMBRE?,09/2014,,TM 21 / QP 21
KC13050332,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481D (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,11/2011,,TM 21 / QP 21
KC13080337,Kit compresor frío industrial,IVECO,STRALIS,Cursor 11 (Euro 6) | F3GFE611D | F3GFE611B | F3GFE611A,2013,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 11.118,yes,Poly-V 8K A Ø137 3.318 rpm,Poly-V 8K A Ø137 3.318 rpm,N-E,2013,,TM 21 / QP 21
KC13080338,Kit compresor frío industrial,IVECO,STRALIS,Cursor 11 (Euro 6) | F3GFE611D | F3GFE611B | F3GFE611A,2013,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 11.118,yes,"Poly-V 6PK Ø95 4.784 rpm
Poly-V 6PK Ø115 3.952 rpm",,N,2013,,CS150 | CS90
KC14080374,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411G*C (Euro 5b+),2014,2019,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,08/2014,09/2019,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14080374,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411C*E (Euro 6) / F1CGL411C*E (Euro 6),2014,2019,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,08/2014,09/2019,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14090377,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411G*C (Euro 5b+),2014,2019,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,08/2014,09/2019,TM 21 / QP 21
KC14090377,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411C*E (Euro 6) / F1CGL411C*E (Euro 6),2014,2019,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,08/2014,09/2019,TM 21 / QP 21
KC15060393,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611D | F2CFE611C | F2CFE611B,2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 8K A Ø137
3.260 rpm","Poly-V 8K A Ø137
3.260 rpm",N-E,01/2016,,TM 21 / QP 21
KC15060393-B,Kit compresor frío industrial,IVECO,STRALIS,F2CFE611D (Euro 6) | F2CFE611C (Euro 6) | F2CFE611B (Euro 6),2013,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 8K A Ø137
3.260 rpm",,N,2013,,TM 21 / QP 21
KC15060394,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611D | F2CFE611C | F2CFE611B,2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 7K A Ø137
3.260 rpm",,N,01/2016,,CS150 | CS90
KC15060395,Kit compresor frío industrial,IVECO,STRALIS,Cursor 9 (Euro 6) | F2CFE611D | F2CFE611C | F2CFE611B,2013,2016,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 8.709,any,"Poly-V 7K A Ø137
3.260 rpm",,N,01/2013,01/2016,CR2318 | CR2323
KC15070398,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070398,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070398,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,11/2011,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070398,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL4116  (Euro 6d-temp) | F1CFL4117  (Euro 6d-temp) | F1CFL4115  (Euro 6d-temp) | <b>F1CFA401C (CNG)</b>,2019,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2019,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070398,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2021,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070398Z,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL4116  (Euro 6d-temp) | F1CFL4117  (Euro 6d-temp) | F1CFL4115  (Euro 6d-temp) | <b>F1CFA401C (CNG)</b>,2019,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm",,N,09/2019,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070398Z,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm",,N,11/2011,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070398Z,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2014,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070398Z,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm","Poly-V 8K A Ø119
3.235 rpm",N-E,09/2014,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070398Z,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
3.235 rpm",,N,09/2021,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070399,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,09/2014,,TM 21 / QP 21
KC15070399,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411J*C (Euro 5b+) | F1CFL411H*C (Euro 5b+),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,09/2014,,TM 21 / QP 21
KC15070399,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481J (Euro 5) | F1CE3481K (Euro 5),2011,,2024,,,,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,11/2011,,TM 21 / QP 21
KC15070399,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL4116  (Euro 6d-temp) | F1CFL4117  (Euro 6d-temp) | F1CFL4115  (Euro 6d-temp) | <b>F1CFA401C (CNG)</b>,2019,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,09/2019,,TM 21 / QP 21
KC15070399,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,09/2021,,TM 21 / QP 21
KC15070400,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411H (Euro 6) | F1AGL411J (Euro 6) | F1AGL411G (Euro 6),2016,2019,2024,,,Yes,,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø147
3.380 rpm",#¿NOMBRE?,06/2016,09/2019,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070400,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),,2019,2024,,,Yes,,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø147
3.380 rpm",#¿NOMBRE?,,09/2019,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15070400Z,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411H (Euro 6) | F1AGL411J (Euro 6) | F1AGL411G (Euro 6),2016,2019,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,"1A Ø147
3.380 rpm",,N,06/2016,2019,UP 150 / UPF 150 | UP 170 / UPF 170
KC15070400Z,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),2019,,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,"1A Ø147
3.380 rpm",,N,09/2019,,UP 150 / UPF 150 | UP 170 / UPF 170
KC16070410,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411H (Euro 6) | F1AGL411J (Euro 6) | F1AGL411G (Euro 6),2016,,2024,,,Yes,,,,ok,Yes,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø147
3.380 rpm",#¿NOMBRE?,06/2016,,TM 08 / QP 08 | UP 90
KC16110420,Kit compresor frío industrial,IVECO,EuroCargo Tector 7 4X4,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6),2014,,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC16110420,Kit compresor frío industrial,IVECO,EuroCargo Tector 4X4,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2006,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.520 rpm",,N,10/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18070465,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE0481A-F / F1AE0481B-G (Euro 3-4) | F1AE0481M-H (Euro 3-4) | F1AE0481U/ F1AE0481V (Euro 4),2002,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,2002,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC18070465,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,11/2011,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC18070465,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AFL411A*A (Euro 5b+) | F1AFL411B*A (Euro 5b+) | F1AFL411C*A (Euro 5b+),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,08/2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
