code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC14090378,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.3 CDTI - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,"4 / 2.298_x000D_
",no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2014,,TM 08 / QP 08 | UP 90
KC14090378,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.3 CDTI - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC14090378,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO - FWD,M9T / M9T B7 (Euro 6),2016,,2019,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC14120380,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,R9M (Euro 6),2016,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120382,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,R9M (Euro 6),2016,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC15020388,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,R9M (Euro 5b+/ Euro 6),2016,,2019,,,,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
KC15020388,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,R9M (Euro 5b+/ Euro 6),2014,,2019,,,,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2014,,TM 08 / QP 08 | UP 90
KC15050390,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi,DW12 (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,2024,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.179,yes,"Poly-V Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2019,04/2024,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15060391,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi,DW12 RU (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.179,no,"Poly-V 8K A Ø119
4.790 r.p.m.","Poly-V 8K A Ø119
4.790 r.p.m.",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC16060408,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO 2018 (PSA Platform),DV6FDU (Euro 6.1) | DV6FCU (Euro 6.1),2018,,2018,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,09/2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16080412,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,DW10FE (Euro 6.2) | DW10FD (Euro 6.2) | DW10FC (Euro 6.2),2019,2021,2019,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,09/2019,11/2021,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16080412Z,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,DW10FE (Euro 6.2) | DW10FD (Euro 6.2) | DW10FC (Euro 6.2),2019,,2019,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm",,N,09/2019,,UP 150 / UPF 150
KC16090413,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,2018,2016,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
5.546 rpm","Poly-V 6K A Ø142
4.647 rpm",N-E/S,09/2016,2018,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16090413,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,,2016,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
5.546 rpm","Poly-V 6K A Ø142
4.647 rpm",N-E/S,09/2016,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16090415,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,2018,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,yes,"2A Ø135
4.888 rpm",,N,09/2016,2018,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC16090415D,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,2018,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,yes,"2A Ø135
4.888 rpm",,N,09/2016,2018,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC16100416,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,330A1000 (Euro 6),2016,2019,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
3.750 rpm",,N,09/2016,09/2019,SD5H14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC17020426,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.3 CDTI - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2014,,TM 08 / QP 08 | UP 90
KC17020426,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.3 CDTI - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
KC17020426,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO - FWD,M9T / M9T B7 (Euro 6),2016,,2019,,Yes,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
KC17020427,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,A14FCCNG (Euro 6),2010,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,no,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,2010,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC17020428,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,A14FP (Euro 6),2012,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,no,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,2012,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC17030429,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,A14FP (Euro 6),2012,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,yes,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,2012,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC17060436,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,2018,2016,,,,Yes,,,,,,,,,,Yes,,,,,,,,,4 / 1.598,no,"2A Ø135
3.496 rpm",,N,09/2016,2018,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC17060436,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO,263A8000 (Euro 6) | 940C1000 (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,Yes,,,,,,,,,4 / 1.598,no,"2A Ø135
3.496 rpm",,N,09/2016,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC17070438,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi,DW12 RU (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,4 / 2.179,no,"Poly-V 8K A Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18100470,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO 2018 (PSA Platform),DV6 | (Euro 6.1),2018,,2018,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18120474,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO (PSA Platform),DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2022,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC18120474,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO,DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2018,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC19020481,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO (PSA Platform),DV5 RE (Euro 6.2 / Euro 6.3) | DV5 RD (Euro 6.2 / Euro 6.3) | DV5 RC (Euro 6.2 / Euro 6.3),2018,2022,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,02/2022,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO,DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2018,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,DV5 (Euro 6.2),2018,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 1.5D,DV5 (Euro 6.3),2021,2024,2021,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2021,04/2024,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 1.5 BlueHDi,DV5 (Euro 6.4),2024,,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO (PSA Platform),DV5 (Euro 6.2 / Euro 6.3 / Euro 6.4),2018,,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO,DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2018,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO,DV5 (Euro 6.2),2018,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 1.5D,DV5 (Euro 6.3),2021,2024,2021,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2021,04/2024,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 1.5 BlueHDi,DV5 (Euro 6.4),2024,,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC21020514,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi,2.2 Euro 6d-full,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V 8K A Ø119
3.441 rpm","Poly-V 8K A Ø119
3.441 rpm",N-E,02/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22010537,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 2.0D,DW10 (Euro 6.3),2021,2024,2021,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,11/2021,05/2024,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC22060551,Kit compresor frío industrial,OPEL/VAUXHALL,COMBO CARGO (PSA Platform),DV5 (Euro 6.3/Euro 6.4),2022,,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
4.500 rpm","Poly-V 8K A Ø119
4.500 rpm",N-E,02/2022,,SD5H14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22100556,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 2.2 BlueHDi,B2.2 Euro 6.4,2026,,2026,,,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,01/2026,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC24040587,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi,2.2 Euro 6d-full,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V 8K A Ø119
4.323 rpm","Poly-V 8K A Ø119
4.323 rpm",N-E,02/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24050588,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 2.0 BlueHDi,DW10 (Euro 6.4),2024,,2024,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,05/2024,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC24050588,Kit compresor frío industrial,OPEL/VAUXHALL,VIVARO 2.0D,DW10 (Euro 6.3),2021,2024,2021,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,2021,2024,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC24060590,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,ok,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V Ø119
3.441 r.p.m.","Poly-V 8K A Ø119
3.441 r.p.m.",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24080598,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,,,,,,,Yes,,,,,,,,,,4 / 2.184,yes,"Poly-V Ø119
4205 r.p.m.","Poly-V Ø119
4205 r.p.m.",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020611,Kit compresor frío industrial,OPEL/VAUXHALL,MOVANO 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,ok,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V Ø119
3.441 r.p.m.","Poly-V 8K A Ø119
3.441 r.p.m.",N-E,05/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
