code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC17050435,Kit compresor frío industrial,CITROEN,JUMPER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,,2024,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 r.p.m.","Poly-V 8K A Ø119
4.790 r.p.m.",N-E,09/2016,,TM 08 / QP 08 | UP 90
KC17070438,Kit compresor frío industrial,CITROEN,JUMPER,DW12 RU (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,4 / 2.179,no,"Poly-V 8K A Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC17070438,Kit compresor frío industrial,CITROEN,JUMPER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,4 / 1.997,no,"Poly-V 8K A Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2016,09/2019,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC17070440,Kit compresor frío industrial,CITROEN,EXPRESS VAN 1.3 TCe (HR13),1.3 Petrol (Euro 6d-full),2021,,2021,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.333,no,,"Poly-V 7K A Ø119
4.500 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13
KC18080467,Kit compresor frío industrial,CITROEN,EXPRESS VAN 1.5,K9K Gen8 (Euro 6d-full),2019,,2019,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.461,no,"Poly-V 8K A Ø119
4.750 rpm","Poly-V 8K A Ø119
4.750 rpm",N-E,09/2019,,TM 13 / QP 13
KC18100470,Kit compresor frío industrial,CITROEN,BERLINGO 2018,DV6 | (Euro 6.1),2018,,2018,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18120474,Kit compresor frío industrial,CITROEN,BERLINGO,DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2022,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC19020481,Kit compresor frío industrial,CITROEN,BERLINGO,DV5 RE (Euro 6.2 / Euro 6.3) | DV5 RD (Euro 6.2 / Euro 6.3) | DV5 RC (Euro 6.2 / Euro 6.3),2018,2022,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,02/2022,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,CITROEN,JUMPY,DV5 (Euro 6.2),2018,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,CITROEN,JUMPY 1.5 BlueHDi,DV5 (Euro 6.3 / Euro 6.4),2021,2024,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2021,04/2024,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,CITROEN,JUMPY 1.5 BlueHDi,DV5 (Euro 6.4),2024,,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070491,Kit compresor frío industrial,CITROEN,EXPRESS 2.0 dCi,M9R (Euro 6d temp),2019,2021,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,09/2019,12/2021,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120
KC19070492,Kit compresor frío industrial,CITROEN,BERLINGO,DV5 (Euro 6.2 / Euro 6.3 / Euro 6.4),2018,,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,CITROEN,JUMPY,DV5 (Euro 6.2),2018,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,CITROEN,JUMPY 1.5 BlueHDi,DV5 (Euro 6.3 / Euro 6.4),2021,2024,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,2021,04/2024,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070492,Kit compresor frío industrial,CITROEN,JUMPY 1.5 BlueHDi,DV5 (Euro 6.4),2024,,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC20080507,Kit compresor frío industrial,CITROEN,EXPRESS 1.6 dCi,R9M (Euro 6),2019,,2019,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.",,N,2019,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC21020514,Kit compresor frío industrial,CITROEN,JUMPER,2.2 Euro 6d-full,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V 8K A Ø119
3.441 rpm","Poly-V 8K A Ø119
3.441 rpm",N-E,02/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22010537,Kit compresor frío industrial,CITROEN,JUMPY 2.0 BlueHDi,DW10 (Euro 6.3),2021,2024,2024,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,11/2021,04/2024,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC22020541,Kit compresor frío industrial,CITROEN,EXPRESS 2.0 dCi,M9R (Euro 6D Full),2022,,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,2022,,TM 13 / QP 13 | TM 15 / QP 15
KC22060551,Kit compresor frío industrial,CITROEN,BERLINGO,DV5 (Euro 6.3/Euro 6.4),2022,,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
4.500 rpm","Poly-V 8K A Ø119
4.500 rpm",N-E,02/2022,,SD5H14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22100556,Kit compresor frío industrial,CITROEN,JUMPY 2.2 BlueHDi,B2.2 Euro 6.4,2026,,2026,,,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,01/2026,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC24040587,Kit compresor frío industrial,CITROEN,JUMPER,2.2 Euro 6d-full,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V 8K A Ø119
4.323 rpm","Poly-V 8K A Ø119
4.323 rpm",N-E,02/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24050588,Kit compresor frío industrial,CITROEN,JUMPY 2.0 BlueHDi,DW10 (Euro 6.4),2024,,2024,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,05/2024,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC24050588,Kit compresor frío industrial,CITROEN,JUMPY 2.0 BlueHDi,DW10 (Euro 6.3),2021,2024,2024,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,2021,2024,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC24060590,Kit compresor frío industrial,CITROEN,JUMPER 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,ok,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V Ø119
3.441 r.p.m.","Poly-V 8K A Ø119
3.441 r.p.m.",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24060591,Kit compresor frío industrial,CITROEN,EXPRESS 2.0 dCi,Blue dCi (Euro 6E),2024,,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,12/2024,,TM 13 / QP 13 | TM 15 / QP 15
KC24080598,Kit compresor frío industrial,CITROEN,JUMPER 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,,,,,,,Yes,,,,,,,,,,4 / 2.184,any,"Poly-V Ø119
4205 r.p.m.","Poly-V Ø119
4205 r.p.m.",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020611,Kit compresor frío industrial,CITROEN,JUMPER 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,ok,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V Ø119
3.441 r.p.m.","Poly-V 8K A Ø119
3.441 r.p.m.",N-E,05/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KF22070900,Kit chasis,CITROEN,JUMPY 1.5 BlueHDi,,2021,,2021,,,,,,,,,,,,,,,,,,,,,,,4 / 1.499,yes,,,N,2021,,Xarios Integrated
KF22070900,Kit chasis,CITROEN,JUMPY 2.0 BlueHDi,,2021,,2021,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,,,N,11/2021,,Xarios Integrated
KF22070900,Kit chasis,CITROEN,JUMPY,,2018,,2019,,,,,,,,,,,,,,,,,,,,,,,4 / 1.499,no,,,N,2018,,Xarios Integrated
KF22070900,Kit chasis,CITROEN,JUMPY,,2019,2021,2019,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,,,N,09/2019,11/2021,Xarios Integrated
KF22090901,Kit chasis,CITROEN,JUMPY,,2019,2021,2019,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,,,N,09/2019,11/2021,Battery Pack 6KWh Mastervolt
KF22090901,Kit chasis,CITROEN,JUMPY,,2018,,2019,,,,,,,,,,,,,,,,,,,,,,,4 / 1.499,no,,,N,2018,,Battery Pack 6KWh Mastervolt
KF22090901,Kit chasis,CITROEN,JUMPY 2.0 BlueHDi,,2021,,2021,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,,,N,11/2021,,Battery Pack 6KWh Mastervolt
KF22090901,Kit chasis,CITROEN,JUMPY 1.5 BlueHDi,,2021,,2021,,,,,,,,,,,,,,,,,,,,,,,4 / 1.499,yes,,,N,2021,,Battery Pack 6KWh Mastervolt
KG18059024,Kit generador,CITROEN,JUMPER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 7K A Ø53
2.580 r.p.m.",,N,09/2016,09/2019,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG18059024,Kit generador,CITROEN,JUMPER,DW12 RU (Euro 6.2 / Euro 6.3),2019,,2024,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 2.179,yes,"Poly-V 7K A Ø53
2.580 r.p.m.",,N,09/2019,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG21069036,Kit generador,CITROEN,JUMPER,2.2 Euro 6d-full,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,yes,"Ø53 6PK
2.536 rpm",,N,02/2024,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG24079040,Kit generador,CITROEN,JUMPER 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V Ø53
11.094 r.p.m.",,N,05/2024,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KH17067006,Kit bomba hidráulica,CITROEN,JUMPER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,,2019,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 7K A Ø140
4.285 rpm",,N,09/2016,,HPI 12cc | HPI 15cc
KH19037011,Kit bomba hidráulica,CITROEN,JUMPY,DW10FE (Euro 6) | DW10FD (Euro 6),2016,,2016,,,Yes,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø145
2.552 rpm",,N,09/2016,,12 cc SALAMI | 16 cc SALAMI | 8 cc SALAMI
KH19037011,Kit bomba hidráulica,CITROEN,JUMPY 2.0 BlueHDi,DW10 (Euro 6.3 / Euro 6.4),2021,,2021,,,Yes,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø145
2.552 rpm",,N,11/2021,,12 cc SALAMI | 16 cc SALAMI | 8 cc SALAMI
KH20087018,Kit bomba hidráulica,CITROEN,JUMPER,DW12 (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,2024,2019,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 2.179,yes,"Poly-V Ø160
800 r.p.m.",,N,09/2019,04/2024,12 cc SALAMI
KH20087018,Kit bomba hidráulica,CITROEN,JUMPER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2019,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V Ø160
800 r.p.m.",,N,09/2016,09/2019,12 cc SALAMI
KH24087033,Kit bomba hidráulica,CITROEN,JUMPER 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.184,any,"Poly-V 8K A Ø135
995 rpm",,N,05/2024,,12 cc SALAMI
