code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC12010256,Kit compresor frío industrial,NISSAN,CABSTAR,YD25K3 LD-5 (Lo) (Euro 5) | YD25K3 LD-5 (Hi) (Euro 5),2011,,2011,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.488,no,"Poly-V Ø119
4.992 rpm","Poly-V 8K A Ø157
3.783 rpm",N-E/S,11/2011,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12010256,Kit compresor frío industrial,NISSAN,MAXITY,DXi2.5 Euro 5 / 5b+ (FAP),2011,,2016,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.488,no,"Poly-V Ø119
4.992 rpm","Poly-V 8K A Ø157
3.783 rpm",N-E/S,11/2011,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12010257,Kit compresor frío industrial,NISSAN,CABSTAR,YD25K3 LD-5 (Lo) (Euro 5) | YD25K3 LD-5 (Hi) (Euro 5),2011,,2011,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.488,yes,"Poly-V Ø119
4.992 rpm","Poly-V 8K A Ø157
3.783 rpm",N-E/S,11/2011,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12010257,Kit compresor frío industrial,NISSAN,MAXITY,DXi2.5 Euro 5 / 5b+ (FAP),2011,,2016,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.488,yes,"Poly-V Ø119
4.992 rpm","Poly-V 8K A Ø157
3.783 rpm",N-E/S,11/2011,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12050271,Kit compresor frío industrial,NISSAN,NV200,K9K (Euro 5),2012,,2012,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.461,yes,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,2012,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC12060277,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T (Euro 4-5),2010,,2016,,Yes,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 2.298,any,"2A Ø135
3.059 rpm",,N,06/2010,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12060278,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T (Euro 4-5),2010,,2016,,Yes,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 2.298,any,"2A Ø135
3.059 rpm",,N,06/2010,,TM 08 / QP 08 | UP 90
KC12120298,Kit compresor frío industrial,NISSAN,PRIMASTAR,M9R 630 (Euro 5) | M9R 692 (Euro 5),2010,,2010,,,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8K A Ø119
2.941 rpm","Poly-V 7K A Ø119
2.941 rpm",N-E,01/2010,,SD5H14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120
KC12120298Z,Kit compresor frío industrial,NISSAN,PRIMASTAR,M9R 630 (Euro 5) | M9R 692 (Euro 5),2010,,2010,,,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8K A Ø119
2.941 rpm",,N,01/2010,,UP 150 / UPF 150
KC12120300,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC12120300,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2016,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC12120300,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,09/2019,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC12120300,Kit compresor frío industrial,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),M9T (Euro 6D Full) | M9T (Euro VI-D Full),2022,,2024,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,03/2022,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC12120300Z,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.",,N,09/2019,,UP 150 / UPF 150 | UP 170 / UPF 170
KC12120300Z,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.",,N,2016,,UP 150 / UPF 150 | UP 170 / UPF 170
KC12120300Z,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.",,N,2014,,UP 150 / UPF 150 | UP 170 / UPF 170
KC13040323,Kit compresor frío industrial,NISSAN,PRIMASTAR,M9R 630 (Euro 5) | M9R 692 (Euro 5),2010,,2010,,,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8K A Ø119
2.941 rpm","Poly-V 7K A Ø119
2.491 rpm",N-E,01/2010,,TM 08 / QP 08 | UP 90
KC14070367,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 6-8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-S,2014,,SD5H14 | SD7H15
KC14070367,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 6-8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-S,2016,,SD5H14 | SD7H15
KC14070367,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 6-8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-S,09/2019,,SD5H14 | SD7H15
KC14070369,Kit compresor frío industrial,NISSAN,NV300 1.6 dCi,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2016,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC14070369Z,Kit compresor frío industrial,NISSAN,NV300 1.6 dCi,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.",,N,2016,,UP 150 / UPF 150 | UP 170 / UPF 170
KC14080372,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14080372,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2016,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14080372,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,09/2019,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14080372,Kit compresor frío industrial,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),M9T (Euro 6D Full) | M9T (Euro VI-D Full),2022,,2024,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2022,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14090378,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2014,,TM 08 / QP 08 | UP 90
KC14090378,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 2.298,no,"Poly-V 8K A Ø119
4.353 rpm","Poly-V 8K A Ø119
4.353 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC14120380,Kit compresor frío industrial,NISSAN,NV300 1.6 dCi,R9M (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120382,Kit compresor frío industrial,NISSAN,NV300 1.6 dCi,R9M (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC15020388,Kit compresor frío industrial,NISSAN,NV300 1.6 dCi,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
KC15050389,Kit compresor frío industrial,NISSAN,MAXITY,DTI 3 (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.953,yes,"Poly-V 8K A Ø119
4.286 rpm","Poly-V 8K A Ø119
4.286 rpm",N-E,2016,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC17020426,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2014,,TM 08 / QP 08 | UP 90
KC17020426,Kit compresor frío industrial,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,Yes,,,,,,,,,,,4 / 2.298,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 5K A Ø138
3.018 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
KC18010452,Kit compresor frío industrial,NISSAN,NV300 2.0 dCi,M9R (Euro 6d temp),2019,,2019,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 8K A Ø119
4.441 r.p.m.","Poly-V 8K A Ø119
4.441 r.p.m.",N-E,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18010452,Kit compresor frío industrial,NISSAN,PRIMASTAR 2.0 dCi,M9R (Euro 6D Full),2022,,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 8K A Ø119
4.441 r.p.m.","Poly-V 8K A Ø119
4.441 r.p.m.",N-E,2022,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19070491,Kit compresor frío industrial,NISSAN,NV300 2.0 dCi,M9R (Euro 6d temp),2019,2021,2019,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,09/2019,12/2021,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120
KC22020541,Kit compresor frío industrial,NISSAN,PRIMASTAR 2.0 dCi,M9R (Euro 6D Full),2022,,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,2022,,TM 13 / QP 13 | TM 15 / QP 15
KC22070552,Kit compresor frío industrial,NISSAN,INTERSTAR 2.3 dCi - RWD (EURO 6D Full),M9T (Euro VI-D Full),2022,,2022,Yes,,,Yes,Yes,Yes,ok,,,,Yes,,,,,,,,,,,,4 / 2.298,any,"Poly-VØ119
4.780 rpm","Poly-V 6K A Ø142
4.005 rpm",N-E,2022,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23010559,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - FWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC23010559-A,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - FWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23110581,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - RWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,Yes,,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24020583,Kit compresor frío industrial,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 7K A Ø119
4.441 r.p.m.","Poly-V 7K A Ø157
3.366 r.p.m.",N-E,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24060591,Kit compresor frío industrial,NISSAN,PRIMASTAR 2.0 dCi,Blue dCi Euro 6E,2024,,2024,,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.120 r.p.m.","Poly-V 8K A Ø119
3.120 r.p.m.",N-E,12/2024,,TM 13 / QP 13 | TM 15 / QP 15
KC25020612,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - FWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC25070621,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - FWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25090625,Kit compresor frío industrial,NISSAN,INTERSTAR 2.0 dCi - RWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,Yes,,,Yes,Yes,,ok,,,,,,Yes,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KF23050904,Kit chasis,NISSAN,PRIMASTAR 2.0 dCi,M9R (Euro 6D Full),2022,,2022,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,,,N,2022,,Xarios Integrated
KG13089007,Kit generador,NISSAN,CABSTAR,YD25DDTi | (Euro 4),2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.488,no,"Ø60
2.750 rpm",,N,06/2006,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG15079011,Kit generador,NISSAN,NV400 2.3 dCi - RWD,M9T (Euro 5b+),2014,,2016,Yes,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Ø60
2.533 rpm",,N,2014,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG15079011,Kit generador,NISSAN,NV400 2.3 dCi - RWD,M9T / M9T B7 (Euro 6),2016,,2016,Yes,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Ø60
2.533 rpm",,N,2016,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG15079011,Kit generador,NISSAN,NV400 2.3 dCi - RWD (EURO 6D),M9T (Euro VI-D Temp),2019,,2019,Yes,,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Ø60
2.533 rpm",,N,09/2019,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG16029015,Kit generador,NISSAN,MAXITY,DXi2.5 Euro 5b+ (FAP),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.488,no,"Ø60
2.587 rpm",,N,2014,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG17059021,Kit generador,NISSAN,NV400 2.3 dCi - FWD,M9T (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,yes,"Ø60
2.493 rpm",,N,2016,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG17059021,Kit generador,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,yes,"Ø60
2.493 rpm",,N,2014,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG17059021,Kit generador,NISSAN,NV400 2.3 dCi - FWD (EURO VI-D),M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,yes,"Ø60
2.493 rpm",,N,09/2019,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG20019029,Kit generador,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp),2019,,2019,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.298,yes,"Ø60
2.493 rpm",,N,09/2019,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG20019029,Kit generador,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),M9T (Euro 6D Full),2022,,2022,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.298,yes,"Ø60
2.493 rpm",,N,2022,,"Generator ""G4-230V"" | Generator ""G4-400V"" "
KG23119039,Kit generador,NISSAN,INTERSTAR 2.0 dCi - FWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,,Yes,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N,09/2024,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KG25099041,Kit generador,NISSAN,INTERSTAR 2.0 dCi - RWD (EURO 6.4),XDD M920 Blue dCi EURO 6.4,2024,,2024,Yes,,,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V 6K A Ø119
3.500 r.p.m.","Poly-V 6K A Ø119
3.500 r.p.m.",N-E,09/2024,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KH14127001,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD,M9T (Euro 4-5) | M9T (Euro 5b+) - Single Turbo -,2010,,2016,,Yes,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 2.298,any,"Poly-V 7K A Ø140
4.000 rpm",,N,06/2010,,HPI 15cc
KH15017002,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 7K A Ø140
4.000 rpm",,N,09/2019,,HPI 12cc | HPI 15cc
KH15017002,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 7K A Ø140
4.000 rpm",,N,2016,,HPI 12cc | HPI 15cc
KH15017002,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD,M9T B7 (Euro 5b+),2014,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 7K A Ø140
4.000 rpm",,N,2014,,HPI 12cc | HPI 15cc
KH19067012,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD,M9T / M9T B7 (Euro 6),2016,,2016,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8PK Ø145,5
870 r.p.m.",,N,2016,,12 cc SALAMI | 16 cc SALAMI
KH19067012,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8PK Ø145,5
870 r.p.m.",,N,09/2019,,12 cc SALAMI | 16 cc SALAMI
KH19067012,Kit bomba hidráulica,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8PK Ø145,5
870 r.p.m.",,N,09/2019,,12 cc SALAMI | 16 cc SALAMI
KH21087023,Kit bomba hidráulica,NISSAN,INTERSTAR 2.3 dCi - FWD (EURO 6D Full),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,Yes,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8PK Ø145,5
870 r.p.m.",,N,09/2019,,12 cc SALAMI | 16 cc SALAMI
KH21087023,Kit bomba hidráulica,NISSAN,NV400 2.3 dCi - FWD (EURO 6D),M9T (Euro 6D Temp) | M9T (Euro VI-D Temp),2019,,2019,,Yes,,Yes,Yes,Yes,ok,,Yes,,,,,,,,,,,,,,4 / 2.298,any,"Poly-V 8PK Ø145,5
870 r.p.m.",,N,09/2019,,12 cc SALAMI | 16 cc SALAMI
