code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC23070575-A,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2023,,2024,,Yes,,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,any,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,11/2023,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23070575-C,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2023,2024,2024,,Yes,Yes,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,any,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,11/2023,11/2024,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020607,Kit compresor frío industrial,FORD,TRANSIT 2.0 Euro 6AR / 6EA,BKFB Euro 6EA,2024,,2024,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,11/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020608,Kit compresor frío industrial,FORD,TRANSIT 2.0 Euro 6EA / 6AR,BKFB Euro 6EA,2024,,2024,Yes,,Yes,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V Ø119
3.823 rpm","Poly-V 8PK Ø119
3.823 rpm",N-E,11/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020609,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2024,,2024,,Yes,Yes,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,12/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020609-A,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2024,,2024,,Yes,Yes,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,any,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,12/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25020609-B,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2024,,2024,,Yes,Yes,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,12/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25060618,Kit compresor frío industrial,FORD,Transit Custom 2.0 EURO 6AR 260 / 280 / 290 - FWD -AWD,BKFB (Euro 6AR),2024,,2024,,Yes,Yes,,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø119
3.617 rpm","Poly-V 8PK Ø119
3.617 rpm",N-E,12/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KG17109022,Kit generador,FORD,TRANSIT 2.0 EcoBlue,YLR6 (Euro 6) | YMR6 (Euro 6) | YNR6 (Euro 6),2016,,2016,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.995,any,"Ø60
2.600 rpm",,N,2016,,"Generator ""G3-230V"" | Generator ""G3-400V"" "
KH21017020,Kit bomba hidráulica,FORD,TRANSIT 2.0 EcoBlue Euro 6dtemp,YLF6/YLFS (Euro 6D Temp) | YMF6/YMFS (Euro 6D Temp) | YNF6/YNFS (Euro 6D Temp),2019,,2019,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.995,no,"Poly-V 8PK Ø134
943 rpm",,N,09/2019,,12 cc SALAMI
KH21017020,Kit bomba hidráulica,FORD,TRANSIT CUSTOM 2.0 EcoBlue Euro 6dtemp,YLF6/YLFS (Euro 6D Temp) | YMF6/YMFS (Euro 6D Temp) | YNF6/YNFS (Euro 6D Temp),2019,,2019,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.995,no,"Poly-V 8PK Ø134
943 rpm",,N,09/2019,,12 cc SALAMI
KH21087022,Kit bomba hidráulica,FORD,TRANSIT 2.0 EcoBlue,YLF6/YLFS (Euro 6) | YMF6/YMFS (Euro 6) | YNF6/YNFS (Euro 6),2016,2019,2016,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø134
950 r.p.m.",,N,2016,09/2019,12 cc SALAMI
KH21087022,Kit bomba hidráulica,FORD,TRANSIT 2.0 EcoBlue Euro 6dtemp,YLF6/YLFS (Euro 6D Temp) | YMF6/YMFS (Euro 6D Temp) | YNF6/YNFS (Euro 6D Temp),2019,,2019,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø134
950 r.p.m.",,N,09/2019,,12 cc SALAMI
KH21087022-B,Kit bomba hidráulica,FORD,TRANSIT 2.0 EcoBlue Euro 6dtemp,YLF6/YLFS (Euro 6D Temp) | YMF6/YMFS (Euro 6D Temp) | YNF6/YNFS (Euro 6D Temp),2019,,2019,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø134
950 r.p.m.",,N,09/2019,,12 cc SALAMI
KH25107036,Kit bomba hidráulica,FORD,TRANSIT 2.0 Euro 6AR / 6EA,BKFB Euro 6EA,2024,,2024,,Yes,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.995,yes,"Poly-V 8PK Ø134
950 r.p.m.",,N,09/2024,,12 cc SALAMI
