code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC12020264,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.143,any,"Poly-V Ø95
6.080 rpm / Poly-V Ø99 5.834",,N,2014,,CS55 | CS90
KC12020264,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 651 DE22 LA (Euro 5),2009,,2018,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.143,any,"Poly-V Ø95
6.080 rpm / Poly-V Ø99 5.834",,N,2009,,CS55 | CS90
KC12120299,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,1B Ø128 3.402 rpm / 1BØ134 2.904 rpm,,N,2012,,CS150 | CS90
KC13020309,Kit compresor frío industrial,MERCEDES,ATEGO,OM 906 LA (Euro 3) | OM 906 LA (Euro 4) | OM 906 LA (Euro 5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.374,any,1B Ø149 / 2.845 rpm,,N,1998,,TK-312
KC13020309,Kit compresor frío industrial,MERCEDES,AXOR 1823 / 1828 / 2523 / 2528,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø149 / 2.845 rpm,,N,1998,,TK-312
KC13020309,Kit compresor frío industrial,MERCEDES,ATEGO,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø149 / 2.845 rpm,,N,1998,,TK-312
KC13020310,Kit compresor frío industrial,MERCEDES,ATEGO,OM 906 LA (Euro 3) | OM 906 LA (Euro 4) | OM 906 LA (Euro 5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.374,any,"1B Ø150 / 2B Ø149
2.845 rpm",1B Ø150 / 2.845 rpm,N-E,1998,,TM 21 / QP 21
KC13020310,Kit compresor frío industrial,MERCEDES,ATEGO,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,"1B Ø150 / 2B Ø149
2.845 rpm",1B Ø150 / 2.845 rpm,N-E,1998,,TM 21 / QP 21
KC13020310,Kit compresor frío industrial,MERCEDES,AXOR 1823 / 1828 / 2523 / 2528,OM 906 LA (Euro 3-4-5),1998,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.374,no,"1B Ø150 / 2B Ø149
2.845 rpm",1B Ø150 / 2.845 rpm,N-E,1998,,TM 21 / QP 21
KC13020311,Kit compresor frío industrial,MERCEDES,ATEGO,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø152 / 2.845 rpm,,N,1998,,CR2318
KC13020311,Kit compresor frío industrial,MERCEDES,ATEGO,OM 906 LA (Euro 3) | OM 906 LA (Euro 4) | OM 906 LA (Euro 5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.374,any,1B Ø152 / 2.845 rpm,,N,1998,,CR2318
KC13020311,Kit compresor frío industrial,MERCEDES,AXOR 1823 / 1828 / 2523 / 2528,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø152 / 2.845 rpm,,N,1998,,CR2318
KC13020312,Kit compresor frío industrial,MERCEDES,ATEGO,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø155 / 2.845 rpm,,N,1998,,CR2323
KC13020312,Kit compresor frío industrial,MERCEDES,ATEGO,OM 906 LA (Euro 3) | OM 906 LA (Euro 4) | OM 906 LA (Euro 5),1998,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.374,any,1B Ø155 / 2.845 rpm,,N,1998,,CR2323
KC13020312,Kit compresor frío industrial,MERCEDES,AXOR 1823 / 1828 / 2523 / 2528,OM 904 LA (Euro 3-4-5) | OM 924 LA (Euro 3-4-5),1998,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,"4 / 4.249_x000D_
4 / 4.800",any,1B Ø155 / 2.845 rpm,,N,1998,,CR2323
KC13040322,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,"1B Ø150
2.904 rpm",,N,2012,,TM 21 / QP 21
KC13050326,Kit compresor frío industrial,MERCEDES,SPRINTER,M 272 E 35 | (Euro 4 / Euro 5),2008,,2018,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 3.498,any,"Poly-V 8K A Ø137
4.306 rpm","Poly-V 8K A Ø137
4.306 rpm",N-E,09/2008,,TM 21 / QP 21
KC13050327,Kit compresor frío industrial,MERCEDES,ACTROS,OM 501 LA (Euro 4-5),2004,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 11.950,any,"Poly-V 6PK Ø137
4.125 rpm",,N,2004,,TM 21 / QP 21
KC13090342,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 642 DE LA | (Euro 4-5-6),2006,,2018,,,,Yes,,,,,,,,,,,,,Yes,,,,,,6 / 2.987,any,"Poly-V 6K A Ø95
5.880 rpm",,N,06/2006,,CS90
KC13090342,Kit compresor frío industrial,MERCEDES,SPRINTER 3.0,OM 642 DE30LA | (Euro 4-5-6),2006,,2006,,,Yes,Yes,,,,,,,,,,,,,Yes,,,,,,6 / 2.987,any,"Poly-V 6K A Ø95
5.880 rpm",,N,06/2006,,CS90
KC13120343,Kit compresor frío industrial,MERCEDES,ATEGO,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø135
3.000 rpm",,N,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC13120344,Kit compresor frío industrial,MERCEDES,ATEGO,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø145
2.790 rpm",,N,2014,,TM 21 / QP 21
KC14020347,Kit compresor frío industrial,MERCEDES,ATEGO,OM934 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.132,any,"2A Ø135
3.000 rpm",,N,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC14030351,Kit compresor frío industrial,MERCEDES,ATEGO,OM934 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.132,any,"2A Ø145
2.790 rpm",,N,2014,,TM 21 / QP 21
KC14040352,Kit compresor frío industrial,MERCEDES,ATEGO,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"8K A Ø95 5.928 rpm /
8K A Ø115 4.897 rpm",,N,2014,,CS150 | CS90
KC14040352,Kit compresor frío industrial,MERCEDES,ANTOS,OM936 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"8K A Ø95 5.928 rpm /
8K A Ø115 4.897 rpm",,N,2012,,CS150 | CS90
KC14040352,Kit compresor frío industrial,MERCEDES,ACTROS,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"8K A Ø95 5.928 rpm /
8K A Ø115 4.897 rpm",,N,2014,,CS150 | CS90
KC14040356,Kit compresor frío industrial,MERCEDES,ATEGO,OM934 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.132,any,"7K A Ø95 5.928 rpm /
7K A Ø115 4.897 rpm",,N,2014,,CS150 | CS90
KC14050359,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,6PK Ø95 4547 rpm / 6PK Ø115 3756 rpm,,N,2012,,CS150 | CS90
KC14050360,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,"8PK Ø 135
3200 rpm",,N,2012,,TM 21 / QP 21
KC14050360,Kit compresor frío industrial,MERCEDES,ACTROS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,"8PK Ø 135
3200 rpm",,N,2012,,TM 21 / QP 21
KC14050363,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,Yes,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,4 / 2.143,any,"Poly-V Ø119
4.660 rpm","Poly-V 6K A Ø157
3.530 rpm",N-E/S,2014,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14050363,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 651 DE22 LA (Euro 5),2009,,2018,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,4 / 2.143,any,"Poly-V Ø119
4.660 rpm","Poly-V 6K A Ø157
3.530 rpm",N-E/S,2009,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14050363,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 6d Temp),2018,,2018,Yes,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,4 / 2.143,any,"Poly-V Ø119
4.660 rpm","Poly-V 6K A Ø157
3.530 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14060364,Kit compresor frío industrial,MERCEDES,ATEGO,OM934 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.132,any,"6K A Ø145
2.791 rpm",,N,2014,,CR2318 | CR2323
KC14060364,Kit compresor frío industrial,MERCEDES,ATEGO,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"6K A Ø145
2.791 rpm",,N,2014,,CR2318 | CR2323
KC14060365,Kit compresor frío industrial,MERCEDES,ANTOS,OM 936 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø150
2.958 rpm",,N,2012,,TM 21 / QP 21
KC14060365,Kit compresor frío industrial,MERCEDES,ACTROS,OM 936 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø150
2.958 rpm",,N,2012,,TM 21 / QP 21
KC14060366,Kit compresor frío industrial,MERCEDES,ANTOS,OM 936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø135
3.177 rpm",,N,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC14120379,Kit compresor frío industrial,MERCEDES,VITO,OM622  DE16LA | (Euro 5b+ / Euro 6),2014,2019,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,11/2014,2019,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120379,Kit compresor frío industrial,MERCEDES,VITO 1.7 FWD,OM622  DE17LA | (Euro 6dtemp),2019,2023,2019,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.749,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,09/2019,2023,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120380,Kit compresor frío industrial,MERCEDES,VITO,OM622  DE16LA | (Euro 5b+ / Euro 6),2014,2019,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,11/2014,2019,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120380,Kit compresor frío industrial,MERCEDES,VITO 1.7 FWD,OM622  DE17LA | (Euro 6dtemp),2019,2023,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.749,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,09/2019,2023,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120381,Kit compresor frío industrial,MERCEDES,VITO,OM622  DE16LA | (Euro 5b+ / Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,yes,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,11/2014,,TM 08 / QP 08 | UP 90
KC14120382,Kit compresor frío industrial,MERCEDES,VITO,OM622  DE16LA | (Euro 5b+ / Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,11/2014,,TM 08 / QP 08 | UP 90
KC14120383,Kit compresor frío industrial,MERCEDES,VITO,OM651 DE22LA | (Euro 5b+ / Euro 6),2014,,2014,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.143,no,"Poly-V Ø119
4.695 rpm","Poly-V Ø157
3.560 rpm",N-E/S,2014,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC14120384,Kit compresor frío industrial,MERCEDES,VITO,OM651 DE22LA | (Euro 5b+ / Euro 6),2014,,2014,,,,Yes,,,not,,,,,,,,,,,,,,,,4 / 2.143,no,"Poly-V Ø119
4.695 rpm","Poly-V Ø157
3.560 rpm",N-E,11/2014,,TM 08 / QP 08 | UP 90
KC14120385,Kit compresor frío industrial,MERCEDES,VITO,OM651 DE22LA | (Euro 5b+ / Euro 6),2014,,2014,,,Yes,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.143,any,"2A Ø135
3.237 rpm",,N,2014,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120386,Kit compresor frío industrial,MERCEDES,VITO,OM651 DE22LA | (Euro 5b+ / Euro 6),2014,,2014,,,Yes,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.143,any,"2A Ø135
3.237 rpm",,N,2014,,TM 08 / QP 08 | UP 90
KC15010387,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,Yes,,,Yes,,,,,,,,,,,,,Yes,,,,,,4 / 2.143,any,"2A Ø135
3.300 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15010387,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 651 DE22 LA (Euro 5),2009,,2018,,,,Yes,,,,,,,,,,,,,Yes,,,,,,4 / 2.143,any,"2A Ø135
3.300 rpm",,N,2009,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15010387,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 6d Temp),2018,,2018,Yes,,,Yes,,,,,,,,,,,,,Yes,,,,,,4 / 2.143,any,"2A Ø135
3.300 rpm",,N,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15060392,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,,6PK Ø157 2.751 rpm,#¿NOMBRE?,2012,,SD7H15 | SD7L15
KC17090442,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,6PK Ø95 4547 rpm / 6PK Ø115 3756 rpm,,N,2012,,CR150 | CS150 | CS90
KC17090442,Kit compresor frío industrial,MERCEDES,ACTROS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,6PK Ø95 4547 rpm / 6PK Ø115 3756 rpm,,N,2012,,CR150 | CS150 | CS90
KC18050461,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 651 DE22 LA | (Euro 6d Temp),2018,,2018,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.143,yes,"Poly-V 8K A Ø119
3.575 rpm","Poly-V 8K A Ø119
3.575 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18050461,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 6c Gr.III/ VI-C),2018,,2018,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.143,yes,"Poly-V 8K A Ø119
3.575 rpm","Poly-V 8K A Ø119
3.575 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18110471,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,Yes,,,Yes,,,,,Yes,,,,,,,Yes,,,,,,,4 / 2.143,any,"Poly-V Ø119
4.660 rpm","Poly-V 6K A Ø157
3.530 rpm",N-E/S,2014,,SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18110472,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,Yes,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,4 / 2.143,any,"Poly-V Ø109
3.800 rpm","Poly-V 8K A Ø119
3.480 rpm",N-E,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18110473,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 5b / Euro 6 b / Euro 6c Gr.III/ VI-C),2014,,2018,Yes,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,4 / 2.143,any,"Poly-V 8K A Ø119
3.480 rpm","Poly-V 8K A Ø119
3.480 rpm",N-E,2014,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18120475,Kit compresor frío industrial,MERCEDES,SPRINTER,OM 651 DE22 LA | (Euro 6d Temp),2018,,2018,,Yes,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.143,no,"Poly-V 8K A Ø119
5.100 rpm","Poly-V 8K A Ø157
3.870 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18120475,Kit compresor frío industrial,MERCEDES,SPRINTER 2.143,OM 651 DE22 LA | (Euro 6c Gr.III/ VI-C),2018,,2018,,Yes,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.143,no,"Poly-V 8K A Ø119
5.100 rpm","Poly-V 8K A Ø157
3.870 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19010477,Kit compresor frío industrial,MERCEDES,Econic 1827/1830/1835,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø145
2.791 rpm",,N,2014,,TM 21 / QP 21
KC20050500,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2021,,2022,Yes,,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,4 / 1.950,any,"Poly-V K Ø119
5.332 rpm","Poly-V K Ø157
4.042 rpm",N-E/S,2021,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC20060501,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2021,,2022,Yes,,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø137
4.632 rpm","Poly-V 8K A Ø137
4.632 rpm",N-E,2021,,TM 21 / QP 21
KC20060501-A,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2021,,2022,Yes,,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø137
4.632 rpm","Poly-V 8K A Ø137
4.632 rpm",N-E,2021,,TM 21 / QP 21
KC20090510,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2021,,2022,Yes,,Yes,Yes,,,,,,,,,,,,Yes,Yes,,,,,,4 / 1.950,any,"Poly-V 8K A Ø119
3.640 rpm","Poly-V 8K A Ø119
3.640 rpm",N-E,2021,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC21080525,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2022,,2022,,Yes,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,4 / 1.950,yes,"Poly-V 8K A Ø119
3.575 rpm","Poly-V 8K A Ø119
3.575 rpm",N-E,2022,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC21110533,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2022,,2022,,Yes,,Yes,,,,,,,,,,,,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø119
5.524 rpm","Poly-V 8K A Ø157
4.187 rpm",N-E/S,2022,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22020540,Kit compresor frío industrial,MERCEDES,ANTOS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,"8PK Ø 119
3650 rpm","8PK Ø 119
3650 rpm",N-E,2012,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22020540,Kit compresor frío industrial,MERCEDES,ACTROS,OM 470 (Euro 6),2012,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.700,any,"8PK Ø 119
3650 rpm","8PK Ø 119
3650 rpm",N-E,2012,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22020542,Kit compresor frío industrial,MERCEDES,ATEGO,OM936 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"6K A Ø137
3.400 rpm",,N,2014,,QP 25
KC22030546,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2020,,2022,Yes,,Yes,Yes,,,,,,,,,,,Yes,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø119
4.940 rpm",,N,2020,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22100555,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2020,,2022,Yes,,Yes,Yes,,,,,,,,,,,Yes,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø119
4.940 rpm","Poly-V 8K A Ø119
4.940 rpm",N-E,2020,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23030566,Kit compresor frío industrial,MERCEDES,SPRINTER 2.0,OM 654 D20 SCR | (Euro 6d-Temp / VI E),2021,,2022,Yes,,Yes,Yes,,,,,Yes,,,,,,,Yes,,,,,,,4 / 1.950,any,"Poly-V 8K A Ø119
5.332 rpm","Poly-V 8K A Ø157
4.042 rpm",N-E/S,2021,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
